TIME,UID,COMM,PID,TID,RET,EVENT,ARGS,CLASS
04:07:27:499977,0,NetworkManager,900,900,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::97 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
04:07:27:500011,0,NetworkManager,900,900,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4002:1::198 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
04:07:27:500061,0,NetworkManager,900,900,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4002:1::197 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
04:07:27:500090,0,NetworkManager,900,900,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2001:67c:1562::24 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
04:07:27:500119,0,NetworkManager,900,900,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2001:67c:1562::23 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
04:07:28:819780,0,lxd,2645,3641,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:07:28:820081,0,lxd,2645,2661,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:07:28:823408,0,lxd,2645,2661,0,fchown,"fd: 28, owner: 0, group: 0",0
04:07:28:824310,0,lxd,2645,2661,0,security_inode_unlink,"pathname: /var/snap/lxd/common/lxd/database/local.db-journal, inode: 2241056, dev: 8388611, ctime: 1741165648823330275",0
04:07:38:820213,0,lxd,2645,3641,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:07:38:820549,0,lxd,2645,3641,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:07:38:824556,0,lxd,2645,3641,0,fchown,"fd: 28, owner: 0, group: 0",0
04:07:38:826994,0,lxd,2645,3641,0,security_inode_unlink,"pathname: /var/snap/lxd/common/lxd/database/local.db-journal, inode: 2241056, dev: 8388611, ctime: 1741165658825406107",0
04:07:48:820427,0,lxd,2645,2661,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:07:48:821564,0,lxd,2645,2661,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:07:48:828721,0,lxd,2645,2661,0,fchown,"fd: 28, owner: 0, group: 0",0
04:07:48:830945,0,lxd,2645,2661,0,security_inode_unlink,"pathname: /var/snap/lxd/common/lxd/database/local.db-journal, inode: 2241056, dev: 8388611, ctime: 1741165668827481837",0
04:07:58:821051,0,lxd,2645,2661,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:07:58:821475,0,lxd,2645,3648,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:07:58:828483,0,lxd,2645,2661,0,fchown,"fd: 28, owner: 0, group: 0",0
04:07:58:829981,0,lxd,2645,2661,0,security_inode_unlink,"pathname: /var/snap/lxd/common/lxd/database/local.db-journal, inode: 2241056, dev: 8388611, ctime: 1741165678827557453",0
04:08:08:823018,0,lxd,2645,3641,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:08:08:824035,0,lxd,2645,2661,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:08:08:832284,0,lxd,2645,3641,0,fchown,"fd: 28, owner: 0, group: 0",0
04:08:08:833806,0,lxd,2645,3641,0,security_inode_unlink,"pathname: /var/snap/lxd/common/lxd/database/local.db-journal, inode: 2241056, dev: 8388611, ctime: 1741165688830632995",0
04:08:18:823298,0,lxd,2645,2661,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:08:18:823568,0,lxd,2645,3642,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:08:18:827631,0,lxd,2645,3641,0,fchown,"fd: 28, owner: 0, group: 0",0
04:08:18:828836,0,lxd,2645,3641,0,security_inode_unlink,"pathname: /var/snap/lxd/common/lxd/database/local.db-journal, inode: 2241056, dev: 8388611, ctime: 1741165698826708388",0
04:08:28:823616,0,lxd,2645,2666,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:08:28:823937,0,lxd,2645,3642,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:08:28:826861,0,lxd,2645,2666,0,fchown,"fd: 28, owner: 0, group: 0",0
04:08:28:828035,0,lxd,2645,2666,0,security_inode_unlink,"pathname: /var/snap/lxd/common/lxd/database/local.db-journal, inode: 2241056, dev: 8388611, ctime: 1741165708825783710",0
04:08:38:823990,0,lxd,2645,3642,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:08:38:825132,0,lxd,2645,2666,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:08:38:835315,0,lxd,2645,2666,0,fchown,"fd: 28, owner: 0, group: 0",0
04:08:38:837454,0,lxd,2645,2666,0,security_inode_unlink,"pathname: /var/snap/lxd/common/lxd/database/local.db-journal, inode: 2230707, dev: 8388611, ctime: 1741165718834859018",0
04:08:40:849513,0,snapd,928,4290,0,security_socket_connect,"sockfd: 15, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/systemd/notify]",0
04:08:48:824945,0,lxd,2645,3642,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:08:48:825824,0,lxd,2645,2666,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:08:48:839025,0,lxd,2645,3642,0,fchown,"fd: 28, owner: 0, group: 0",0
04:08:48:840795,0,lxd,2645,3642,0,security_inode_unlink,"pathname: /var/snap/lxd/common/lxd/database/local.db-journal, inode: 2230707, dev: 8388611, ctime: 1741165728837934190",0
04:08:58:824988,0,lxd,2645,2666,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:08:58:825212,0,lxd,2645,3641,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
04:08:58:830110,0,lxd,2645,3641,0,fchown,"fd: 28, owner: 0, group: 0",0
04:08:58:831233,0,lxd,2645,3641,0,security_inode_unlink,"pathname: /var/snap/lxd/common/lxd/database/local.db-journal, inode: 2230707, dev: 8388611, ctime: 1741165738829009184",0
04:09:01:591326,0,cron,10229,10229,0,security_socket_connect,"sockfd: 7, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",0
04:09:01:591404,0,cron,10229,10229,0,security_socket_connect,"sockfd: 7, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",0
04:09:01:593385,0,(ionclean),10230,10230,10230,setsid,,0
04:09:01:593601,0,cron,10231,10231,10231,setsid,,0
04:09:01:593760,0,cron,10231,10231,0,setgid,gid: 0,0
04:09:01:593888,0,cron,10231,10231,0,setuid,uid: 0,0
04:09:01:595303,0,sh,10231,10231,0,sched_process_exec,"cmdpath: /bin/sh, pathname: /usr/bin/dash, dev: 8388611, inode: 1441994, ctime: 1721354245362217420, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [/bin/sh -c   [ -x /usr/lib/php/sessionclean ] && if [ ! -d /run/systemd/system ]; then /usr/lib/php/sessionclean; fi], interp: /bin/sh, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: cron, env: <nil>",0
04:09:01:595911,0,(ionclean),10230,10230,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/systemd/journal/stdout]",0
04:09:01:598860,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: <nil>, path: /, type: <nil>, flags: 540672",0
04:09:01:598917,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: /, path: /run/systemd/unit-root, type: <nil>, flags: 20480",0
04:09:01:599177,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: /run/systemd/unit-root/boot, path: /run/systemd/unit-root/boot, type: <nil>, flags: 20480",0
04:09:01:601455,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: /run/systemd/inaccessible/dir, path: /run/systemd/unit-root/home, type: <nil>, flags: 20480",0
04:09:01:602082,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: /run/systemd/inaccessible/dir, path: /run/systemd/unit-root/root, type: <nil>, flags: 20480",0
04:09:01:603157,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: /run/systemd/inaccessible/dir, path: /run/systemd/unit-root/run/credentials, type: <nil>, flags: 20480",0
04:09:01:603233,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: /run/systemd/propagate/phpsessionclean.service, path: /run/systemd/unit-root/run/systemd/incoming, type: <nil>, flags: 4096",0
04:09:01:605116,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: /run/systemd/inaccessible/dir, path: /run/systemd/unit-root/run/user, type: <nil>, flags: 20480",0
04:09:01:605247,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: /tmp/systemd-private-feac145c0688475180ebad04f21e69fd-phpsessionclean.service-hlvOub/tmp, path: /run/systemd/unit-root/tmp, type: <nil>, flags: 20480",0
04:09:01:605300,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: /run/systemd/unit-root/usr, path: /run/systemd/unit-root/usr, type: <nil>, flags: 20480",0
04:09:01:605333,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: /var/tmp/systemd-private-feac145c0688475180ebad04f21e69fd-phpsessionclean.service-N0vU6i/tmp, path: /run/systemd/unit-root/var/tmp, type: <nil>, flags: 20480",0
04:09:01:605860,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: <nil>, path: /run/systemd/unit-root/boot, type: <nil>, flags: 4129",0
04:09:01:605898,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: <nil>, path: /run/systemd/unit-root/boot/efi, type: <nil>, flags: 4129",0
04:09:01:607209,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: <nil>, path: /run/systemd/unit-root/home, type: <nil>, flags: 4143",0
04:09:01:608110,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: <nil>, path: /run/systemd/unit-root/root, type: <nil>, flags: 4143",0
04:09:01:609088,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: <nil>, path: /run/systemd/unit-root/run/credentials, type: <nil>, flags: 4143",0
04:09:01:610047,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: <nil>, path: /run/systemd/unit-root/run/systemd/incoming, type: <nil>, flags: 4143",0
04:09:01:610948,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: <nil>, path: /run/systemd/unit-root/run/user, type: <nil>, flags: 4143",0
04:09:01:611912,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: <nil>, path: /run/systemd/unit-root/usr, type: <nil>, flags: 4129",0
04:09:01:612831,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: <nil>, path: /run/systemd/unit-root/home, type: <nil>, flags: 4143",0
04:09:01:613815,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: <nil>, path: /run/systemd/unit-root/root, type: <nil>, flags: 4143",0
04:09:01:615286,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: <nil>, path: /run/systemd/unit-root/run/credentials, type: <nil>, flags: 4143",0
04:09:01:616281,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: <nil>, path: /run/systemd/unit-root/run/user, type: <nil>, flags: 4143",0
04:09:01:616817,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: /run/systemd/unit-root, path: /, type: <nil>, flags: 8192",0
04:09:01:616849,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: <nil>, path: /, type: <nil>, flags: 1064960",0
04:09:01:616863,0,(ionclean),10230,10230,0,security_sb_mount,"dev_name: <nil>, path: /run/systemd/incoming, type: <nil>, flags: 524288",0
04:09:01:617770,0,sessionclean,10230,10230,0,sched_process_exec,"cmdpath: /usr/lib/php/sessionclean, pathname: /usr/bin/dash, dev: 8388611, inode: 1441994, ctime: 1721354245362217420, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [/bin/sh -e /usr/lib/php/sessionclean], interp: /bin/sh, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: (ionclean), env: <nil>",0
04:09:01:619179,0,phpquery,10235,10235,0,sched_process_exec,"cmdpath: /usr/sbin/phpquery, pathname: /usr/bin/dash, dev: 8388611, inode: 1441994, ctime: 1721354245362217420, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [/bin/sh /usr/sbin/phpquery -V], interp: /bin/sh, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:619514,0,sort,10236,10236,0,sched_process_exec,"cmdpath: /usr/bin/sort, pathname: /usr/bin/sort, dev: 8388611, inode: 1442907, ctime: 1721354246514017633, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sort -u -t: -k 1,1], interp: /usr/bin/sort, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:619536,0,sort,10234,10234,0,sched_process_exec,"cmdpath: /usr/bin/sort, pathname: /usr/bin/sort, dev: 8388611, inode: 1442907, ctime: 1721354246514017633, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sort -rn -t: -k2,2], interp: /usr/bin/sort, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:621233,0,expr,10237,10237,0,sched_process_exec,"cmdpath: /usr/bin/expr, pathname: /usr/bin/expr, dev: 8388611, inode: 1442090, ctime: 1721354245434204811, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [expr 2 - 1], interp: /usr/bin/expr, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: phpquery, env: <nil>",3
04:09:01:623336,0,sort,10240,10240,0,sched_process_exec,"cmdpath: /usr/bin/sort, pathname: /usr/bin/sort, dev: 8388611, inode: 1442907, ctime: 1721354246514017633, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sort -rn], interp: /usr/bin/sort, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: phpquery, env: <nil>",3
04:09:01:623409,0,find,10242,10242,0,sched_process_exec,"cmdpath: /usr/bin/find, pathname: /usr/bin/find, dev: 8388611, inode: 1442112, ctime: 1721354245450202008, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [find /usr/lib/php -mindepth 1 -maxdepth 1 -regex .*[0-9]\.[0-9] -printf %f\n], interp: /usr/bin/find, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: phpquery, env: <nil>",3
04:09:01:626556,0,php8.1,10244,10244,0,sched_process_exec,"cmdpath: /usr/bin/php8.1, pathname: /usr/bin/php8.1, dev: 8388611, inode: 1444741, ctime: 1734347817879064495, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [/usr/bin/php8.1 -c /etc/php/8.1/apache2/php.ini -d error_reporting='~E_ALL' -r foreach(ini_get_all(""session"") as $k => $v) echo ""$k="".$v[""local_value""].""\n"";], interp: /usr/bin/php8.1, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:684637,0,sed,10247,10247,0,sched_process_exec,"cmdpath: /usr/bin/sed, pathname: /usr/bin/sed, dev: 8388611, inode: 1442850, ctime: 1721354246354045038, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sed -ne s/^session\.save_handler=\(.*\)$/\1/p], interp: /usr/bin/sed, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:686567,0,sed,10250,10250,0,sched_process_exec,"cmdpath: /usr/bin/sed, pathname: /usr/bin/sed, dev: 8388611, inode: 1442850, ctime: 1721354246354045038, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sed -ne s/^session\.save_path=\(.*;\)\?\(.*\)$/\2/p], interp: /usr/bin/sed, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:688324,0,sed,10253,10253,0,sched_process_exec,"cmdpath: /usr/bin/sed, pathname: /usr/bin/sed, dev: 8388611, inode: 1442850, ctime: 1721354246354045038, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sed -ne s/^session\.gc_maxlifetime=\(.*\)$/\1/p], interp: /usr/bin/sed, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:690321,0,sed,10256,10256,0,sched_process_exec,"cmdpath: /usr/bin/sed, pathname: /usr/bin/sed, dev: 8388611, inode: 1442850, ctime: 1721354246354045038, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sed -e s,@VERSION@,8.1,], interp: /usr/bin/sed, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:691972,0,php8.1,10257,10257,0,sched_process_exec,"cmdpath: /usr/bin/php8.1, pathname: /usr/bin/php8.1, dev: 8388611, inode: 1444741, ctime: 1734347817879064495, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [/usr/bin/php8.1 -c /etc/php/8.1/cli/php.ini -d error_reporting='~E_ALL' -r foreach(ini_get_all(""session"") as $k => $v) echo ""$k="".$v[""local_value""].""\n"";], interp: /usr/bin/php8.1, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:732952,0,sed,10260,10260,0,sched_process_exec,"cmdpath: /usr/bin/sed, pathname: /usr/bin/sed, dev: 8388611, inode: 1442850, ctime: 1721354246354045038, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sed -ne s/^session\.save_handler=\(.*\)$/\1/p], interp: /usr/bin/sed, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:735063,0,sed,10263,10263,0,sched_process_exec,"cmdpath: /usr/bin/sed, pathname: /usr/bin/sed, dev: 8388611, inode: 1442850, ctime: 1721354246354045038, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sed -ne s/^session\.save_path=\(.*;\)\?\(.*\)$/\2/p], interp: /usr/bin/sed, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:736843,0,sed,10266,10266,0,sched_process_exec,"cmdpath: /usr/bin/sed, pathname: /usr/bin/sed, dev: 8388611, inode: 1442850, ctime: 1721354246354045038, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sed -ne s/^session\.gc_maxlifetime=\(.*\)$/\1/p], interp: /usr/bin/sed, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:738619,0,sed,10269,10269,0,sched_process_exec,"cmdpath: /usr/bin/sed, pathname: /usr/bin/sed, dev: 8388611, inode: 1442850, ctime: 1721354246354045038, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sed -e s,@VERSION@,8.1,], interp: /usr/bin/sed, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:740463,0,pidof,10270,10270,0,sched_process_exec,"cmdpath: /usr/bin/pidof, pathname: /usr/sbin/killall5, dev: 8388611, inode: 1475839, ctime: 1721354288717057756, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [pidof apache2 php8.1], interp: /usr/bin/pidof, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:754689,0,find,10271,10271,0,sched_process_exec,"cmdpath: /usr/bin/find, pathname: /usr/bin/find, dev: 8388611, inode: 1442112, ctime: 1721354245450202008, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [find /proc/10034/fd -ignore_readdir_race -lname /var/lib/php/sessions/sess_* -exec touch -c {} ;], interp: /usr/bin/find, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:755947,0,find,10272,10272,0,sched_process_exec,"cmdpath: /usr/bin/find, pathname: /usr/bin/find, dev: 8388611, inode: 1442112, ctime: 1721354245450202008, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [find /proc/8365/fd -ignore_readdir_race -lname /var/lib/php/sessions/sess_* -exec touch -c {} ;], interp: /usr/bin/find, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:757073,0,find,10273,10273,0,sched_process_exec,"cmdpath: /usr/bin/find, pathname: /usr/bin/find, dev: 8388611, inode: 1442112, ctime: 1721354245450202008, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [find /proc/8364/fd -ignore_readdir_race -lname /var/lib/php/sessions/sess_* -exec touch -c {} ;], interp: /usr/bin/find, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:758131,0,find,10274,10274,0,sched_process_exec,"cmdpath: /usr/bin/find, pathname: /usr/bin/find, dev: 8388611, inode: 1442112, ctime: 1721354245450202008, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [find /proc/8363/fd -ignore_readdir_race -lname /var/lib/php/sessions/sess_* -exec touch -c {} ;], interp: /usr/bin/find, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:759212,0,find,10275,10275,0,sched_process_exec,"cmdpath: /usr/bin/find, pathname: /usr/bin/find, dev: 8388611, inode: 1442112, ctime: 1721354245450202008, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [find /proc/8362/fd -ignore_readdir_race -lname /var/lib/php/sessions/sess_* -exec touch -c {} ;], interp: /usr/bin/find, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:760265,0,find,10276,10276,0,sched_process_exec,"cmdpath: /usr/bin/find, pathname: /usr/bin/find, dev: 8388611, inode: 1442112, ctime: 1721354245450202008, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [find /proc/8361/fd -ignore_readdir_race -lname /var/lib/php/sessions/sess_* -exec touch -c {} ;], interp: /usr/bin/find, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:761330,0,find,10277,10277,0,sched_process_exec,"cmdpath: /usr/bin/find, pathname: /usr/bin/find, dev: 8388611, inode: 1442112, ctime: 1721354245450202008, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [find /proc/7261/fd -ignore_readdir_race -lname /var/lib/php/sessions/sess_* -exec touch -c {} ;], interp: /usr/bin/find, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:762369,0,find,10278,10278,0,sched_process_exec,"cmdpath: /usr/bin/find, pathname: /usr/bin/find, dev: 8388611, inode: 1442112, ctime: 1721354245450202008, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [find /proc/7260/fd -ignore_readdir_race -lname /var/lib/php/sessions/sess_* -exec touch -c {} ;], interp: /usr/bin/find, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
04:09:01:763467,0,find,10279,10279,0,sched_process_exec,"cmdpath: /usr/bin/find, pathname: /usr/bin/find, dev: 8388611, inode: 1442112, ctime: 1721354245450202008, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [find /proc/7259/fd -ignore_readdir_race -lname /var/lib/php/sessions/sess_* -exec touch -c {} ;], interp: /usr/bin/find, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: sessionclean, env: <nil>",3
